,date,volume,open,high,close,low
3733,2020-08-25 15:08:00,1605.75,1605.93,1605.75,1605.93,1070.0
3734,2020-08-25 15:09:00,1606.475,1606.99,1606.2,1606.435,1791.0
3735,2020-08-25 15:10:00,1606.465,1606.93,1606.465,1606.475,1419.0
3736,2020-08-25 15:11:00,1606.66,1606.84,1606.62,1606.76,1335.0
3737,2020-08-25 15:12:00,1607.0,1607.0,1606.75,1606.845,3617.0
3738,2020-08-25 15:13:00,1607.055,1607.08,1606.85,1606.85,1233.0
3739,2020-08-25 15:14:00,1607.0,1607.58,1607.0,1607.3,975.0
3740,2020-08-25 15:15:00,1606.895,1607.2589,1606.825,1607.2589,4990.0
3741,2020-08-25 15:16:00,1605.93,1607.01,1605.93,1607.005,3490.0
3742,2020-08-25 15:17:00,1606.61,1606.61,1606.11,1606.11,1113.0
3743,2020-08-25 15:18:00,1606.86,1606.91,1606.86,1606.895,839.0
3744,2020-08-25 15:19:00,1606.28,1606.95,1606.22,1606.85,2711.0
3745,2020-08-25 15:20:00,1606.27,1606.45,1606.12,1606.43,2198.0
3746,2020-08-25 15:21:00,1605.175,1606.455,1605.14,1606.455,2783.0
3747,2020-08-25 15:22:00,1604.8348,1604.97,1604.5444,1604.92,2977.0
3748,2020-08-25 15:23:00,1605.19,1605.19,1604.86,1605.125,3183.0
3749,2020-08-25 15:24:00,1604.665,1605.045,1604.665,1605.045,2091.0
3750,2020-08-25 15:25:00,1604.26,1604.26,1604.26,1604.26,868.0
3751,2020-08-25 15:26:00,1604.99,1605.01,1604.93,1604.93,1740.0
3752,2020-08-25 15:27:00,1604.78,1605.42,1604.78,1605.42,1213.0
3753,2020-08-25 15:28:00,1604.7,1605.41,1604.7,1605.135,3401.0
3754,2020-08-25 15:29:00,1604.59,1605.0,1604.59,1604.81,1303.0
3755,2020-08-25 15:30:00,1605.02,1605.26,1604.08,1604.78,5197.0
3756,2020-08-25 15:31:00,1606.16,1606.52,1605.31,1605.31,2025.0
3757,2020-08-25 15:32:00,1605.0,1606.2425,1605.0,1606.2425,2769.0
3758,2020-08-25 15:33:00,1605.31,1605.36,1604.6,1605.36,3721.0
3759,2020-08-25 15:34:00,1605.62,1605.62,1605.62,1605.62,775.0
3760,2020-08-25 15:35:00,1604.78,1606.25,1604.7,1605.925,4568.0
3761,2020-08-25 15:36:00,1604.94,1604.94,1604.94,1604.94,551.0
3762,2020-08-25 15:37:00,1605.03,1606.35,1605.03,1606.35,564.0
3763,2020-08-25 15:38:00,1605.545,1606.33,1605.545,1606.32,1838.0
3764,2020-08-25 15:39:00,1605.09,1605.85,1605.09,1605.85,2308.0
3765,2020-08-25 15:40:00,1605.47,1605.51,1604.99,1605.24,2817.0
3766,2020-08-25 15:41:00,1605.05,1605.66,1604.73,1605.24,3431.0
3767,2020-08-25 15:42:00,1604.25,1605.09,1604.22,1604.99,3765.0
3768,2020-08-25 15:43:00,1604.105,1604.59,1604.04,1604.36,2819.0
3769,2020-08-25 15:44:00,1604.32,1604.71,1604.16,1604.16,4316.0
3770,2020-08-25 15:45:00,1603.58,1604.25,1603.57,1604.25,3105.0
3771,2020-08-25 15:46:00,1604.83,1604.83,1603.795,1603.89,4915.0
3772,2020-08-25 15:47:00,1605.55,1606.34,1604.64,1604.94,6821.0
3773,2020-08-25 15:48:00,1606.27,1606.35,1605.865,1605.865,2870.0
3774,2020-08-25 15:49:00,1605.61,1606.64,1605.585,1605.585,3112.0
3775,2020-08-25 15:50:00,1604.75,1605.79,1604.75,1605.4925,3138.0
3776,2020-08-25 15:51:00,1605.375,1606.15,1605.29,1605.43,5479.0
3777,2020-08-25 15:52:00,1605.91,1606.18,1605.145,1605.68,3087.0
3778,2020-08-25 15:53:00,1605.12,1605.12,1604.75,1604.75,3409.0
3779,2020-08-25 15:54:00,1605.24,1605.46,1604.847,1605.12,4278.0
3780,2020-08-25 15:55:00,1607.17,1607.18,1605.59,1605.97,10576.0
3781,2020-08-25 15:56:00,1607.09,1607.42,1606.7,1607.16,11042.0
3782,2020-08-25 15:57:00,1606.51,1606.9925,1605.96,1606.84,6752.0
3783,2020-08-25 15:58:00,1607.01,1607.19,1606.02,1606.1975,10323.0
3784,2020-08-25 15:59:00,1606.83,1607.31,1606.445,1606.8875,10075.0
3785,2020-08-25 16:00:00,1605.85,1606.79,1604.74,1606.79,20030.0
3786,2020-08-25 16:01:00,1605.85,1605.85,1605.85,1605.85,5165.0
3787,2020-08-25 16:05:00,1605.85,1605.85,1605.85,1605.85,849.0
3788,2020-08-25 16:45:00,1605.85,1605.85,1605.85,1605.85,1792.0
3789,2020-08-25 16:50:00,1608.0,1608.0,1608.0,1608.0,412.0
3790,2020-08-25 17:12:00,1605.85,1605.85,1605.85,1605.85,123.0
